NodeLabel, x_undeformed, y_undeformed, z_undeformed, x_deformed, y_deformed, z_deformed
9722, 0.29000, 0.64000, 0.39000, 0.29072, 0.64019, 0.38962
10009, 0.28000, 0.64000, 0.39000, 0.28076, 0.64022, 0.38961
10296, 0.27000, 0.64000, 0.39000, 0.27079, 0.64026, 0.38958
10583, 0.26000, 0.64000, 0.39000, 0.26084, 0.64030, 0.38956
10870, 0.25000, 0.64000, 0.39000, 0.25090, 0.64036, 0.38953
11157, 0.24000, 0.64000, 0.39000, 0.24098, 0.64043, 0.38951
11444, 0.23000, 0.64000, 0.39000, 0.23106, 0.64050, 0.38947
11731, 0.22000, 0.64000, 0.39000, 0.22118, 0.64062, 0.38942
12018, 0.21000, 0.64000, 0.39000, 0.21132, 0.64075, 0.38936
12305, 0.20000, 0.64000, 0.39000, 0.20153, 0.64093, 0.38927
12592, 0.19000, 0.64000, 0.39000, 0.19174, 0.64114, 0.38916
12879, 0.18000, 0.64000, 0.39000, 0.18198, 0.64140, 0.38902
13166, 0.17000, 0.64000, 0.39000, 0.17226, 0.64167, 0.38886
13453, 0.16000, 0.64000, 0.39000, 0.16259, 0.64201, 0.38865
13740, 0.15000, 0.64000, 0.39000, 0.15291, 0.64235, 0.38841
14027, 0.14000, 0.64000, 0.39000, 0.14323, 0.64280, 0.38812
14314, 0.13000, 0.64000, 0.39000, 0.13358, 0.64321, 0.38778
14601, 0.12000, 0.64000, 0.39000, 0.12398, 0.64366, 0.38739
14888, 0.11000, 0.64000, 0.39000, 0.11453, 0.64414, 0.38720
15175, 0.10000, 0.64000, 0.39000, 0.10517, 0.64463, 0.38656
15462, 0.09000, 0.64000, 0.39000, 0.09576, 0.64488, 0.38579
15749, 0.08000, 0.64000, 0.39000, 0.08634, 0.64479, 0.38536
16036, 0.07000, 0.64000, 0.39000, 0.07724, 0.64432, 0.38473
16323, 0.06000, 0.64000, 0.39000, 0.06772, 0.64167, 0.38365
16610, 0.05000, 0.64000, 0.39000, 0.05774, 0.63841, 0.38292
16897, 0.04000, 0.64000, 0.39000, 0.04807, 0.63465, 0.38311
17184, 0.03000, 0.64000, 0.39000, 0.03767, 0.63041, 0.38316
17471, 0.02000, 0.64000, 0.39000, 0.02639, 0.62572, 0.38309
17758, 0.01000, 0.64000, 0.39000, 0.01330, 0.62063, 0.38249
712, 0.00000, 0.64000, 0.39000, 0.00000, 0.61635, 0.38094
324, 0.32000, 0.64000, 0.40000, 0.32067, 0.64013, 0.39967
9147, 0.31000, 0.64000, 0.40000, 0.31069, 0.64015, 0.39966
9434, 0.30000, 0.64000, 0.40000, 0.30072, 0.64017, 0.39964
9721, 0.29000, 0.64000, 0.40000, 0.29075, 0.64021, 0.39962
10008, 0.28000, 0.64000, 0.40000, 0.28079, 0.64024, 0.39961
10295, 0.27000, 0.64000, 0.40000, 0.27083, 0.64028, 0.39959
10582, 0.26000, 0.64000, 0.40000, 0.26087, 0.64032, 0.39957
10869, 0.25000, 0.64000, 0.40000, 0.25094, 0.64038, 0.39954
11156, 0.24000, 0.64000, 0.40000, 0.24102, 0.64045, 0.39952
11443, 0.23000, 0.64000, 0.40000, 0.23113, 0.64055, 0.39948
11730, 0.22000, 0.64000, 0.40000, 0.22125, 0.64067, 0.39943
12017, 0.21000, 0.64000, 0.40000, 0.21141, 0.64081, 0.39936
12304, 0.20000, 0.64000, 0.40000, 0.20162, 0.64100, 0.39930
12591, 0.19000, 0.64000, 0.40000, 0.19184, 0.64121, 0.39918
12878, 0.18000, 0.64000, 0.40000, 0.18211, 0.64148, 0.39906
13165, 0.17000, 0.64000, 0.40000, 0.17244, 0.64181, 0.39890
13452, 0.16000, 0.64000, 0.40000, 0.16279, 0.64216, 0.39868
13739, 0.15000, 0.64000, 0.40000, 0.15316, 0.64268, 0.39842
14026, 0.14000, 0.64000, 0.40000, 0.14367, 0.64307, 0.39821
14313, 0.13000, 0.64000, 0.40000, 0.13409, 0.64345, 0.39782
14600, 0.12000, 0.64000, 0.40000, 0.12464, 0.64393, 0.39749
14887, 0.11000, 0.64000, 0.40000, 0.11514, 0.64432, 0.39717
15174, 0.10000, 0.64000, 0.40000, 0.10595, 0.64469, 0.39646
15461, 0.09000, 0.64000, 0.40000, 0.09703, 0.64479, 0.39562
15748, 0.08000, 0.64000, 0.40000, 0.08760, 0.64408, 0.39499
16035, 0.07000, 0.64000, 0.40000, 0.07853, 0.64174, 0.39460
16322, 0.06000, 0.64000, 0.40000, 0.06886, 0.63857, 0.39393
16609, 0.05000, 0.64000, 0.40000, 0.05878, 0.63482, 0.39336
16896, 0.04000, 0.64000, 0.40000, 0.04902, 0.63046, 0.39408
17183, 0.03000, 0.64000, 0.40000, 0.03872, 0.62614, 0.39437
17470, 0.02000, 0.64000, 0.40000, 0.02683, 0.62177, 0.39377
17757, 0.01000, 0.64000, 0.40000, 0.01442, 0.61652, 0.39388
713, 0.00000, 0.64000, 0.40000, 0.00000, 0.61196, 0.39161
325, 0.32000, 0.64000, 0.41000, 0.32069, 0.64014, 0.40967
9146, 0.31000, 0.64000, 0.41000, 0.31071, 0.64016, 0.40966
9433, 0.30000, 0.64000, 0.41000, 0.30074, 0.64019, 0.40964
9720, 0.29000, 0.64000, 0.41000, 0.29078, 0.64022, 0.40963
10007, 0.28000, 0.64000, 0.41000, 0.28081, 0.64025, 0.40961
10294, 0.27000, 0.64000, 0.41000, 0.27086, 0.64029, 0.40959
10581, 0.26000, 0.64000, 0.41000, 0.26091, 0.64034, 0.40957
10868, 0.25000, 0.64000, 0.41000, 0.25098, 0.64041, 0.40955
11155, 0.24000, 0.64000, 0.41000, 0.24107, 0.64049, 0.40951
11442, 0.23000, 0.64000, 0.41000, 0.23119, 0.64060, 0.40948
11729, 0.22000, 0.64000, 0.41000, 0.22132, 0.64072, 0.40944
12016, 0.21000, 0.64000, 0.41000, 0.21150, 0.64088, 0.40939
12303, 0.20000, 0.64000, 0.41000, 0.20167, 0.64107, 0.40931
12590, 0.19000, 0.64000, 0.41000, 0.19193, 0.64130, 0.40921
12877, 0.18000, 0.64000, 0.41000, 0.18226, 0.64161, 0.40913
13164, 0.17000, 0.64000, 0.41000, 0.17261, 0.64189, 0.40896
13451, 0.16000, 0.64000, 0.41000, 0.16296, 0.64232, 0.40875
13738, 0.15000, 0.64000, 0.41000, 0.15340, 0.64285, 0.40853
14025, 0.14000, 0.64000, 0.41000, 0.14392, 0.64329, 0.40827
14312, 0.13000, 0.64000, 0.41000, 0.13447, 0.64365, 0.40797
14599, 0.12000, 0.64000, 0.41000, 0.12524, 0.64432, 0.40770
14886, 0.11000, 0.64000, 0.41000, 0.11598, 0.64441, 0.40762
15173, 0.10000, 0.64000, 0.41000, 0.10706, 0.64485, 0.40660
15460, 0.09000, 0.64000, 0.41000, 0.09816, 0.64389, 0.40554
15747, 0.08000, 0.64000, 0.41000, 0.08905, 0.64189, 0.40524
16034, 0.07000, 0.64000, 0.41000, 0.08014, 0.63836, 0.40563
16321, 0.06000, 0.64000, 0.41000, 0.06994, 0.63446, 0.40511
16608, 0.05000, 0.64000, 0.41000, 0.05951, 0.63027, 0.40489
16895, 0.04000, 0.64000, 0.41000, 0.04903, 0.62582, 0.40517
17182, 0.03000, 0.64000, 0.41000, 0.03851, 0.62138, 0.40539
17469, 0.02000, 0.64000, 0.41000, 0.02718, 0.61714, 0.40543
17756, 0.01000, 0.64000, 0.41000, 0.01438, 0.61169, 0.40562
714, 0.00000, 0.64000, 0.41000, 0.00000, 0.60693, 0.40436
326, 0.32000, 0.64000, 0.42000, 0.32071, 0.64015, 0.41968
9145, 0.31000, 0.64000, 0.42000, 0.31074, 0.64017, 0.41966
9432, 0.30000, 0.64000, 0.42000, 0.30076, 0.64020, 0.41964
9719, 0.29000, 0.64000, 0.42000, 0.29080, 0.64023, 0.41963
10006, 0.28000, 0.64000, 0.42000, 0.28084, 0.64027, 0.41961
10293, 0.27000, 0.64000, 0.42000, 0.27089, 0.64031, 0.41959
10580, 0.26000, 0.64000, 0.42000, 0.26095, 0.64037, 0.41957
10867, 0.25000, 0.64000, 0.42000, 0.25102, 0.64043, 0.41955
11154, 0.24000, 0.64000, 0.42000, 0.24112, 0.64052, 0.41952
11441, 0.23000, 0.64000, 0.42000, 0.23124, 0.64064, 0.41949
11728, 0.22000, 0.64000, 0.42000, 0.22137, 0.64078, 0.41945
12015, 0.21000, 0.64000, 0.42000, 0.21154, 0.64090, 0.41941
12302, 0.20000, 0.64000, 0.42000, 0.20178, 0.64114, 0.41935
12589, 0.19000, 0.64000, 0.42000, 0.19205, 0.64138, 0.41928
12876, 0.18000, 0.64000, 0.42000, 0.18234, 0.64171, 0.41917
13163, 0.17000, 0.64000, 0.42000, 0.17277, 0.64213, 0.41902
13450, 0.16000, 0.64000, 0.42000, 0.16320, 0.64253, 0.41884
13737, 0.15000, 0.64000, 0.42000, 0.15370, 0.64297, 0.41865
14024, 0.14000, 0.64000, 0.42000, 0.14427, 0.64359, 0.41840
14311, 0.13000, 0.64000, 0.42000, 0.13501, 0.64393, 0.41824
14598, 0.12000, 0.64000, 0.42000, 0.12593, 0.64436, 0.41805
14885, 0.11000, 0.64000, 0.42000, 0.11678, 0.64417, 0.41797
15172, 0.10000, 0.64000, 0.42000, 0.10844, 0.64396, 0.41695
15459, 0.09000, 0.64000, 0.42000, 0.09967, 0.64170, 0.41591
15746, 0.08000, 0.64000, 0.42000, 0.09038, 0.63829, 0.41564
16033, 0.07000, 0.64000, 0.42000, 0.08153, 0.63434, 0.41653
16320, 0.06000, 0.64000, 0.42000, 0.07147, 0.63008, 0.41636
16607, 0.05000, 0.64000, 0.42000, 0.06056, 0.62637, 0.41618
16894, 0.04000, 0.64000, 0.42000, 0.05000, 0.62170, 0.41653
17181, 0.03000, 0.64000, 0.42000, 0.03899, 0.61653, 0.41702
17468, 0.02000, 0.64000, 0.42000, 0.02815, 0.61227, 0.41774
17755, 0.01000, 0.64000, 0.42000, 0.01400, 0.60682, 0.41729
715, 0.00000, 0.64000, 0.42000, 0.00000, 0.60177, 0.41666
327, 0.32000, 0.64000, 0.43000, 0.32073, 0.64016, 0.42968
9144, 0.31000, 0.64000, 0.43000, 0.31076, 0.64018, 0.42966
9431, 0.30000, 0.64000, 0.43000, 0.30079, 0.64021, 0.42965
9718, 0.29000, 0.64000, 0.43000, 0.29082, 0.64024, 0.42963
10005, 0.28000, 0.64000, 0.43000, 0.28087, 0.64029, 0.42961
10292, 0.27000, 0.64000, 0.43000, 0.27092, 0.64034, 0.42959
10579, 0.26000, 0.64000, 0.43000, 0.26099, 0.64040, 0.42957
10866, 0.25000, 0.64000, 0.43000, 0.25106, 0.64046, 0.42955
11153, 0.24000, 0.64000, 0.43000, 0.24116, 0.64056, 0.42952
11440, 0.23000, 0.64000, 0.43000, 0.23128, 0.64067, 0.42951
11727, 0.22000, 0.64000, 0.43000, 0.22142, 0.64079, 0.42948
12014, 0.21000, 0.64000, 0.43000, 0.21163, 0.64098, 0.42943
12301, 0.20000, 0.64000, 0.43000, 0.20188, 0.64116, 0.42940
12588, 0.19000, 0.64000, 0.43000, 0.19212, 0.64148, 0.42928
12875, 0.18000, 0.64000, 0.43000, 0.18249, 0.64182, 0.42922
13162, 0.17000, 0.64000, 0.43000, 0.17295, 0.64225, 0.42908
13449, 0.16000, 0.64000, 0.43000, 0.16348, 0.64280, 0.42894
13736, 0.15000, 0.64000, 0.43000, 0.15411, 0.64323, 0.42886
14023, 0.14000, 0.64000, 0.43000, 0.14487, 0.64391, 0.42869
14310, 0.13000, 0.64000, 0.43000, 0.13611, 0.64412, 0.42878
14597, 0.12000, 0.64000, 0.43000, 0.12721, 0.64404, 0.42840
14884, 0.11000, 0.64000, 0.43000, 0.11857, 0.64262, 0.42858
15171, 0.10000, 0.64000, 0.43000, 0.11017, 0.64103, 0.42767
15458, 0.09000, 0.64000, 0.43000, 0.10146, 0.63729, 0.42727
15745, 0.08000, 0.64000, 0.43000, 0.09195, 0.63453, 0.42707
16032, 0.07000, 0.64000, 0.43000, 0.08282, 0.63024, 0.42821
16319, 0.06000, 0.64000, 0.43000, 0.07211, 0.62599, 0.42816
16606, 0.05000, 0.64000, 0.43000, 0.06140, 0.62117, 0.42833
16893, 0.04000, 0.64000, 0.43000, 0.05072, 0.61688, 0.42853
17180, 0.03000, 0.64000, 0.43000, 0.03966, 0.61202, 0.42897
17467, 0.02000, 0.64000, 0.43000, 0.02880, 0.60745, 0.42992
17754, 0.01000, 0.64000, 0.43000, 0.01590, 0.60188, 0.43066
716, 0.00000, 0.64000, 0.43000, 0.00000, 0.59688, 0.42862
328, 0.32000, 0.64000, 0.44000, 0.32075, 0.64017, 0.43968
9143, 0.31000, 0.64000, 0.44000, 0.31078, 0.64019, 0.43966
9430, 0.30000, 0.64000, 0.44000, 0.30081, 0.64022, 0.43964
9717, 0.29000, 0.64000, 0.44000, 0.29085, 0.64026, 0.43963
10004, 0.28000, 0.64000, 0.44000, 0.28090, 0.64030, 0.43961
10291, 0.27000, 0.64000, 0.44000, 0.27095, 0.64036, 0.43959
10578, 0.26000, 0.64000, 0.44000, 0.26102, 0.64042, 0.43957
10865, 0.25000, 0.64000, 0.44000, 0.25110, 0.64049, 0.43956
11152, 0.24000, 0.64000, 0.44000, 0.24121, 0.64060, 0.43953
11439, 0.23000, 0.64000, 0.44000, 0.23135, 0.64075, 0.43950
11726, 0.22000, 0.64000, 0.44000, 0.22150, 0.64086, 0.43948
12013, 0.21000, 0.64000, 0.44000, 0.21171, 0.64105, 0.43947
12300, 0.20000, 0.64000, 0.44000, 0.20194, 0.64121, 0.43941
12587, 0.19000, 0.64000, 0.44000, 0.19223, 0.64155, 0.43931
12874, 0.18000, 0.64000, 0.44000, 0.18259, 0.64194, 0.43929
13161, 0.17000, 0.64000, 0.44000, 0.17315, 0.64252, 0.43916
13448, 0.16000, 0.64000, 0.44000, 0.16376, 0.64296, 0.43917
13735, 0.15000, 0.64000, 0.44000, 0.15471, 0.64368, 0.43903
14022, 0.14000, 0.64000, 0.44000, 0.14576, 0.64443, 0.43909
14309, 0.13000, 0.64000, 0.44000, 0.13711, 0.64460, 0.43917
14596, 0.12000, 0.64000, 0.44000, 0.12863, 0.64338, 0.43953
14883, 0.11000, 0.64000, 0.44000, 0.11999, 0.64082, 0.43925
15170, 0.10000, 0.64000, 0.44000, 0.11176, 0.63733, 0.43965
15457, 0.09000, 0.64000, 0.44000, 0.10303, 0.63409, 0.44020
15744, 0.08000, 0.64000, 0.44000, 0.09352, 0.63096, 0.44019
16031, 0.07000, 0.64000, 0.44000, 0.08293, 0.62674, 0.43991
16318, 0.06000, 0.64000, 0.44000, 0.07353, 0.62250, 0.44101
16605, 0.05000, 0.64000, 0.44000, 0.06201, 0.61694, 0.44041
16892, 0.04000, 0.64000, 0.44000, 0.05173, 0.61267, 0.44085
17179, 0.03000, 0.64000, 0.44000, 0.04050, 0.60819, 0.44079
17466, 0.02000, 0.64000, 0.44000, 0.02807, 0.60361, 0.44061
17753, 0.01000, 0.64000, 0.44000, 0.01426, 0.59849, 0.44107
717, 0.00000, 0.64000, 0.44000, 0.00000, 0.59377, 0.44136
329, 0.32000, 0.64000, 0.45000, 0.32077, 0.64018, 0.44968
9142, 0.31000, 0.64000, 0.45000, 0.31080, 0.64020, 0.44966
9429, 0.30000, 0.64000, 0.45000, 0.30083, 0.64024, 0.44965
9716, 0.29000, 0.64000, 0.45000, 0.29088, 0.64028, 0.44963
10003, 0.28000, 0.64000, 0.45000, 0.28093, 0.64032, 0.44961
10290, 0.27000, 0.64000, 0.45000, 0.27099, 0.64038, 0.44960
10577, 0.26000, 0.64000, 0.45000, 0.26106, 0.64045, 0.44958
10864, 0.25000, 0.64000, 0.45000, 0.25115, 0.64052, 0.44956
11151, 0.24000, 0.64000, 0.45000, 0.24127, 0.64064, 0.44955
11438, 0.23000, 0.64000, 0.45000, 0.23142, 0.64078, 0.44951
11725, 0.22000, 0.64000, 0.45000, 0.22157, 0.64091, 0.44947
12012, 0.21000, 0.64000, 0.45000, 0.21174, 0.64106, 0.44946
12299, 0.20000, 0.64000, 0.45000, 0.20199, 0.64137, 0.44940
12586, 0.19000, 0.64000, 0.45000, 0.19232, 0.64173, 0.44934
12873, 0.18000, 0.64000, 0.45000, 0.18281, 0.64214, 0.44935
13160, 0.17000, 0.64000, 0.45000, 0.17337, 0.64276, 0.44927
13447, 0.16000, 0.64000, 0.45000, 0.16405, 0.64328, 0.44939
13734, 0.15000, 0.64000, 0.45000, 0.15511, 0.64425, 0.44938
14021, 0.14000, 0.64000, 0.45000, 0.14631, 0.64485, 0.44963
14308, 0.13000, 0.64000, 0.45000, 0.13776, 0.64488, 0.45001
14595, 0.12000, 0.64000, 0.45000, 0.12959, 0.64298, 0.45065
14882, 0.11000, 0.64000, 0.45000, 0.12124, 0.63924, 0.45136
15169, 0.10000, 0.64000, 0.45000, 0.11311, 0.63565, 0.45226
15456, 0.09000, 0.64000, 0.45000, 0.10438, 0.63280, 0.45356
15743, 0.08000, 0.64000, 0.45000, 0.09514, 0.62895, 0.45392
16030, 0.07000, 0.64000, 0.45000, 0.08538, 0.62528, 0.45431
16317, 0.06000, 0.64000, 0.45000, 0.07484, 0.62144, 0.45442
16604, 0.05000, 0.64000, 0.45000, 0.06331, 0.61594, 0.45431
16891, 0.04000, 0.64000, 0.45000, 0.05279, 0.61170, 0.45437
17178, 0.03000, 0.64000, 0.45000, 0.04113, 0.60703, 0.45380
17465, 0.02000, 0.64000, 0.45000, 0.02814, 0.60215, 0.45357
17752, 0.01000, 0.64000, 0.45000, 0.01426, 0.59695, 0.45396
718, 0.00000, 0.64000, 0.45000, 0.00000, 0.59231, 0.45511
330, 0.32000, 0.64000, 0.46000, 0.32079, 0.64019, 0.45968
9141, 0.31000, 0.64000, 0.46000, 0.31082, 0.64022, 0.45966
9428, 0.30000, 0.64000, 0.46000, 0.30086, 0.64025, 0.45965
9715, 0.29000, 0.64000, 0.46000, 0.29091, 0.64030, 0.45963
10002, 0.28000, 0.64000, 0.46000, 0.28096, 0.64034, 0.45961
10289, 0.27000, 0.64000, 0.46000, 0.27102, 0.64040, 0.45959
10576, 0.26000, 0.64000, 0.46000, 0.26110, 0.64048, 0.45958
10863, 0.25000, 0.64000, 0.46000, 0.25118, 0.64056, 0.45957
11150, 0.24000, 0.64000, 0.46000, 0.24133, 0.64070, 0.45954
11437, 0.23000, 0.64000, 0.46000, 0.23148, 0.64082, 0.45951
11724, 0.22000, 0.64000, 0.46000, 0.22163, 0.64097, 0.45948
12011, 0.21000, 0.64000, 0.46000, 0.21187, 0.64123, 0.45944
12298, 0.20000, 0.64000, 0.46000, 0.20217, 0.64154, 0.45941
12585, 0.19000, 0.64000, 0.46000, 0.19255, 0.64185, 0.45937
12872, 0.18000, 0.64000, 0.46000, 0.18306, 0.64248, 0.45935
13159, 0.17000, 0.64000, 0.46000, 0.17375, 0.64304, 0.45943
13446, 0.16000, 0.64000, 0.46000, 0.16458, 0.64366, 0.45956
13733, 0.15000, 0.64000, 0.46000, 0.15570, 0.64488, 0.45975
14020, 0.14000, 0.64000, 0.46000, 0.14745, 0.64582, 0.46030
14307, 0.13000, 0.64000, 0.46000, 0.13948, 0.64540, 0.46137
14594, 0.12000, 0.64000, 0.46000, 0.13161, 0.64376, 0.46248
14881, 0.11000, 0.64000, 0.46000, 0.12300, 0.64066, 0.46376
15168, 0.10000, 0.64000, 0.46000, 0.11470, 0.63678, 0.46497
15455, 0.09000, 0.64000, 0.46000, 0.10568, 0.63292, 0.46696
15742, 0.08000, 0.64000, 0.46000, 0.09627, 0.62945, 0.46797
16029, 0.07000, 0.64000, 0.46000, 0.08616, 0.62540, 0.46809
16316, 0.06000, 0.64000, 0.46000, 0.07541, 0.62111, 0.46814
16603, 0.05000, 0.64000, 0.46000, 0.06451, 0.61608, 0.46846
16890, 0.04000, 0.64000, 0.46000, 0.05345, 0.61137, 0.46814
17177, 0.03000, 0.64000, 0.46000, 0.04187, 0.60699, 0.46718
17464, 0.02000, 0.64000, 0.46000, 0.02854, 0.60165, 0.46744
17751, 0.01000, 0.64000, 0.46000, 0.01446, 0.59636, 0.46786
719, 0.00000, 0.64000, 0.46000, 0.00000, 0.59147, 0.46879
331, 0.32000, 0.64000, 0.47000, 0.32080, 0.64020, 0.46968
9140, 0.31000, 0.64000, 0.47000, 0.31084, 0.64023, 0.46967
9427, 0.30000, 0.64000, 0.47000, 0.30088, 0.64027, 0.46965
9714, 0.29000, 0.64000, 0.47000, 0.29093, 0.64031, 0.46963
10001, 0.28000, 0.64000, 0.47000, 0.28098, 0.64037, 0.46961
10288, 0.27000, 0.64000, 0.47000, 0.27105, 0.64043, 0.46959
10575, 0.26000, 0.64000, 0.47000, 0.26113, 0.64050, 0.46958
10862, 0.25000, 0.64000, 0.47000, 0.25124, 0.64063, 0.46955
11149, 0.24000, 0.64000, 0.47000, 0.24140, 0.64078, 0.46953
11436, 0.23000, 0.64000, 0.47000, 0.23157, 0.64089, 0.46950
11723, 0.22000, 0.64000, 0.47000, 0.22174, 0.64105, 0.46946
12010, 0.21000, 0.64000, 0.47000, 0.21199, 0.64139, 0.46943
12297, 0.20000, 0.64000, 0.47000, 0.20233, 0.64167, 0.46940
12584, 0.19000, 0.64000, 0.47000, 0.19282, 0.64210, 0.46943
12871, 0.18000, 0.64000, 0.47000, 0.18337, 0.64264, 0.46945
13158, 0.17000, 0.64000, 0.47000, 0.17404, 0.64337, 0.46959
13445, 0.16000, 0.64000, 0.47000, 0.16507, 0.64434, 0.46978
13732, 0.15000, 0.64000, 0.47000, 0.15637, 0.64521, 0.47033
14019, 0.14000, 0.64000, 0.47000, 0.14819, 0.64675, 0.47131
14306, 0.13000, 0.64000, 0.47000, 0.14013, 0.64676, 0.47263
14593, 0.12000, 0.64000, 0.47000, 0.13274, 0.64433, 0.47436
14880, 0.11000, 0.64000, 0.47000, 0.12476, 0.64125, 0.47678
15167, 0.10000, 0.64000, 0.47000, 0.11636, 0.63793, 0.47845
15454, 0.09000, 0.64000, 0.47000, 0.10770, 0.63473, 0.48072
15741, 0.08000, 0.64000, 0.47000, 0.09814, 0.63102, 0.48194
16028, 0.07000, 0.64000, 0.47000, 0.08746, 0.62619, 0.48205
16315, 0.06000, 0.64000, 0.47000, 0.07707, 0.62198, 0.48253
16602, 0.05000, 0.64000, 0.47000, 0.06555, 0.61648, 0.48209
16889, 0.04000, 0.64000, 0.47000, 0.05496, 0.61226, 0.48242
17176, 0.03000, 0.64000, 0.47000, 0.04386, 0.60788, 0.48246
17463, 0.02000, 0.64000, 0.47000, 0.02973, 0.60218, 0.48253
17750, 0.01000, 0.64000, 0.47000, 0.01452, 0.59649, 0.48278
720, 0.00000, 0.64000, 0.47000, 0.00000, 0.59156, 0.48378
332, 0.32000, 0.64000, 0.48000, 0.32082, 0.64021, 0.47968
9139, 0.31000, 0.64000, 0.48000, 0.31086, 0.64024, 0.47967
9426, 0.30000, 0.64000, 0.48000, 0.30090, 0.64028, 0.47965
9713, 0.29000, 0.64000, 0.48000, 0.29095, 0.64033, 0.47963
10000, 0.28000, 0.64000, 0.48000, 0.28101, 0.64039, 0.47962
10287, 0.27000, 0.64000, 0.48000, 0.27109, 0.64046, 0.47959
10574, 0.26000, 0.64000, 0.48000, 0.26118, 0.64056, 0.47957
10861, 0.25000, 0.64000, 0.48000, 0.25130, 0.64068, 0.47954
11148, 0.24000, 0.64000, 0.48000, 0.24146, 0.64081, 0.47953
11435, 0.23000, 0.64000, 0.48000, 0.23162, 0.64096, 0.47949
11722, 0.22000, 0.64000, 0.48000, 0.22188, 0.64122, 0.47948
12009, 0.21000, 0.64000, 0.48000, 0.21213, 0.64150, 0.47944
12296, 0.20000, 0.64000, 0.48000, 0.20250, 0.64182, 0.47942
12583, 0.19000, 0.64000, 0.48000, 0.19297, 0.64223, 0.47948
12870, 0.18000, 0.64000, 0.48000, 0.18383, 0.64315, 0.47950
13157, 0.17000, 0.64000, 0.48000, 0.17472, 0.64404, 0.47969
13444, 0.16000, 0.64000, 0.48000, 0.16593, 0.64493, 0.48013
13731, 0.15000, 0.64000, 0.48000, 0.15745, 0.64590, 0.48088
14018, 0.14000, 0.64000, 0.48000, 0.14945, 0.64702, 0.48227
14305, 0.13000, 0.64000, 0.48000, 0.14217, 0.64749, 0.48435
14592, 0.12000, 0.64000, 0.48000, 0.13432, 0.64519, 0.48630
14879, 0.11000, 0.64000, 0.48000, 0.12653, 0.64131, 0.48908
15166, 0.10000, 0.64000, 0.48000, 0.11787, 0.63832, 0.49102
15453, 0.09000, 0.64000, 0.48000, 0.10922, 0.63541, 0.49335
15740, 0.08000, 0.64000, 0.48000, 0.09975, 0.63215, 0.49509
16027, 0.07000, 0.64000, 0.48000, 0.08936, 0.62757, 0.49608
16314, 0.06000, 0.64000, 0.48000, 0.07915, 0.62291, 0.49748
16601, 0.05000, 0.64000, 0.48000, 0.06842, 0.61801, 0.49764
16888, 0.04000, 0.64000, 0.48000, 0.05724, 0.61403, 0.49803
17175, 0.03000, 0.64000, 0.48000, 0.04559, 0.60938, 0.49730
17462, 0.02000, 0.64000, 0.48000, 0.03081, 0.60338, 0.49717
17749, 0.01000, 0.64000, 0.48000, 0.01539, 0.59733, 0.49921
721, 0.00000, 0.64000, 0.48000, 0.00000, 0.59162, 0.49957
333, 0.32000, 0.64000, 0.49000, 0.32084, 0.64023, 0.48968
9138, 0.31000, 0.64000, 0.49000, 0.31087, 0.64026, 0.48967
9425, 0.30000, 0.64000, 0.49000, 0.30092, 0.64030, 0.48965
9712, 0.29000, 0.64000, 0.49000, 0.29098, 0.64036, 0.48963
9999, 0.28000, 0.64000, 0.49000, 0.28105, 0.64042, 0.48961
10286, 0.27000, 0.64000, 0.49000, 0.27112, 0.64050, 0.48959
10573, 0.26000, 0.64000, 0.49000, 0.26123, 0.64060, 0.48957
10860, 0.25000, 0.64000, 0.49000, 0.25136, 0.64072, 0.48955
11147, 0.24000, 0.64000, 0.49000, 0.24150, 0.64085, 0.48953
11434, 0.23000, 0.64000, 0.49000, 0.23174, 0.64111, 0.48949
11721, 0.22000, 0.64000, 0.49000, 0.22201, 0.64130, 0.48946
12008, 0.21000, 0.64000, 0.49000, 0.21233, 0.64164, 0.48945
12295, 0.20000, 0.64000, 0.49000, 0.20278, 0.64209, 0.48948
12582, 0.19000, 0.64000, 0.49000, 0.19324, 0.64246, 0.48949
12869, 0.18000, 0.64000, 0.49000, 0.18428, 0.64336, 0.48962
13156, 0.17000, 0.64000, 0.49000, 0.17546, 0.64441, 0.49001
13443, 0.16000, 0.64000, 0.49000, 0.16674, 0.64534, 0.49059
13730, 0.15000, 0.64000, 0.49000, 0.15840, 0.64647, 0.49164
14017, 0.14000, 0.64000, 0.49000, 0.15094, 0.64793, 0.49345
14304, 0.13000, 0.64000, 0.49000, 0.14320, 0.64857, 0.49543
14591, 0.12000, 0.64000, 0.49000, 0.13575, 0.64576, 0.49816
14878, 0.11000, 0.64000, 0.49000, 0.12777, 0.64211, 0.50087
15165, 0.10000, 0.64000, 0.49000, 0.11963, 0.63935, 0.50415
15452, 0.09000, 0.64000, 0.49000, 0.11052, 0.63620, 0.50614
15739, 0.08000, 0.64000, 0.49000, 0.10100, 0.63286, 0.50824
16026, 0.07000, 0.64000, 0.49000, 0.09071, 0.62829, 0.50995
16313, 0.06000, 0.64000, 0.49000, 0.08036, 0.62343, 0.51167
16600, 0.05000, 0.64000, 0.49000, 0.06970, 0.61925, 0.51239
16887, 0.04000, 0.64000, 0.49000, 0.05824, 0.61463, 0.51368
17174, 0.03000, 0.64000, 0.49000, 0.04578, 0.60955, 0.51189
17461, 0.02000, 0.64000, 0.49000, 0.03041, 0.60336, 0.51110
